words,labels,entities,term_list
"['1', 'UVOD']","['O', 'O']",set(),[]
"['Zgodovina', 'higiene', 'živil', 'in', 'veterinarsko-sanitarnega', 'nadzora', 'sega', 'daleč', 'v', 'preteklost', ';', 'prvi', 'nadzor', 'nad', 'mesom', 'so', 'namreč', 'izvajali', 'že', 'Egipčani', ',', 'ki', 'so', 'živali', 'delili', 'na', 'čiste', 'in', 'nečiste', '.']","['O', 'B-Term', 'I-Term', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 14, 14), ('Term', 23, 23), ('Term', 1, 2), ('Term', 4, 5)}","['mesom', 'živali', 'higiene živil', 'veterinarsko-sanitarnega nadzora']"
"['Med', 'nečiste', 'so', 'uvrščali', 'prašiče', ',', 'katerih', 'meso', 'je', 'bilo', 'izločeno', 'iz', 'prehrane', 'ljudi', ',', 'strog', 'nadzor', 'pa', 'so', 'izvajali', 'kar', 'egipčanski', 'duhovniki', '.']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 4, 4)}",['prašiče']
"['Prepoved', 'uživanja', 'svinjine', 'so', 'privzele', 'tudi', 'vse', 'semitske', 'rase', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Izraelski', 'duhovniki', 'niso', 'bili', 'samo', 'nadzorniki', ',', 'ampak', 'tudi', 'ocenjevalci', 'mesa', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 10, 10)}",['mesa']
"['Tudi', 'pri', 'njih', 'so', 'se', 'živali', 'delile', 'na', 'čiste', 'in', 'nečiste', 'živalske', 'vrste', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O']","{('Term', 11, 12), ('Term', 5, 5)}","['živalske vrste', 'živali']"
"['Ni', 'se', 'smelo', 'jesti', 'mesa', 'mladih', 'živali', ',', 'zelo', 'strogi', 'pa', 'so', 'bili', 'pri', 'prepovedi', 'uživanja', 'svinjine', ',', 'maščobe', 'in', 'prašičje', 'krvi', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 6, 6)}",['živali']
"['Med', 'posameznimi', 'obdobji', 'so', 'veljala', 'še', 'strožja', 'pravila', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Muslimani', 'na', 'primer', 'še', 'danes', 'spoštujejo', 'zapoved', 'iz', 'Korana', ',', 'po', 'kateri', 'sta', 'tako', 'pes', 'kot', 'prašič', 'nečisti', 'živali', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 18, 18)}",['živali']
"['Ravno', 'nasprotno', 'je', 'bil', 'prašič', 'med', 'starimi', 'Grki', 'in', 'Rimljani', 'izredno', 'priljubljen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Grki', 'so', 'imeli', 'radi', 'tudi', 'meso', 'mladih', 'kastriranih', 'psov', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['V', 'Atenah', 'je', 'bilo', 'prepovedano', 'uživati', 'meso', 'neostriženih', 'ovc', ',', 'Rimljani', 'pa', 'so', 'menili', ',', 'da', 'je', 'meso', 'kozličkov', 'nezdravo', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Nadzor', 'je', 'že', 'takrat', 'v', 'Atenah', 'izvajala', 'policija', ',', 'in', 'sicer', 'na', 'tržnici', ',', 'od', 'leta', '388', 'pa', 'se', 'je', 'izvajal', 'tudi', 'uradni', 'nadzor', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['O', 'nadzoru', 'nad', 'mesom', 'v', 'severni', 'Evropi', 'ni', 'nobenih', 'zapisov', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Šele', 'z', 'razmahom', 'krščanstva', 'in', 'prevlado', 'cerkve', 'se', 'je', 'začel', 'tudi', 'higienski', 'nadzor', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Svinjina', 'se', 'je', 'smela', 'uživati', 'le', 'kuhana', ',', 'meso', 'bolnih', 'živali', 'pa', 'je', 'bilo', 'prepovedano', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Mesna', 'industrija', 'se', 'je', 'začela', 'razvijati', 'v', 'srednjem', 'veku', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Meso', 'se', 'je', 'vse', 'pogosteje', 'znašlo', 'na', 'krožniku', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Leta', '1156', 'so', 'bili', 'prvič', 'omenjeni', 'mesarji', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['V', '13.', 'in', '14.', 'stoletju', 'so', 'se', 'začele', 'omenjati', 'tudi', 'spremembe', 'na', 'mesu', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Klavnica', 'v', 'Augsburgu', 'je', 'morala', 'izvajati', 'zakol', 'v', 'sili', 'in', 'pregled', 'bolnih', 'živali', '.']","['B-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 6, 8), ('Term', 0, 0)}","['zakol v sili', 'Klavnica']"
"['Po', '30-letni', 'vojni', 'je', 'od', 'regulative', 'ostalo', 'bore', 'malo', 'in', 'šele', 'v', '17.', 'ter', 'na', 'začetku', '18.', 'stoletja', 'je', 'bilo', 'več', 'pozornosti', 'spet', 'namenjeno', 'higieni', 'mesa', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['V', 'drugi', 'polovici', '18.', 'stoletja', 'so', 'v', 'Lyonu', 'ustanovili', 'prvo', 'veterinarsko', 'fakulteto', ',', 'ki', 'pa', 'žal', 'ni', 'pripomogla', 'k', 'razvoju', ',', 'saj', 'so', 'takrat', 'verjeli', ',', 'da', 'uživanje', 'mesa', 'bolnih', 'živali', 'človeku', 'ne', 'more', 'škoditi', ',', 'zaradi', 'česar', 'so', 'se', 'razmere', 'v', 'klavnicah', 'še', 'poslabšale', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 10, 11)}",['veterinarsko fakulteto']
"['Prvi', 'mikroskopski', 'pregled', 'za', 'trihinelo', 'je', 'bil', 'opravljen', 'v', 'Chicagu', 'leta', '1891', ',', 'metoda', 'pa', 'se', 'je', 'do', 'konca', 'leta', 'razširila', 'tudi', 'v', 'druga', 'mesta', '.']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 4, 4)}",['trihinelo']
"['Vpeljava', 'metode', 'je', 'izboljšala', 'trgovanje', 'in', 'izvoz', 'mesa', 'iz', 'Amerike', ',', 'sledil', 'je', 'razcvet', 'nadzora', 'higiene', 'živil', 'in', 'število', 'veterinarskih', 'inšpektorjev', 'se', 'je', 'povečalo', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O']","{('Term', 19, 20)}",['veterinarskih inšpektorjev']
"['Žal', 'so', 'ta', 'mesta', 'namesto', 'šolanih', 'ljudi', 'zasedali', 'ljudje', 'z', 'večjo', 'politično', 'močjo', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Pomemben', 'mejnik', 'je', 'leto', '1894', ',', 'ko', 'so', 'delavce', 'začeli', 'izbirati', 'po', 'izobrazbi', 'in', 'znanju', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Pregleda', 'ante', 'mortem', 'in', 'post', 'mortem', 'sta', 'se', 'izpopolnila', 'in', 'razširila', 'tudi', 'na', 'druge', 'živalske', 'vrste', '.']","['B-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O']","{('Term', 14, 15), ('Term', 0, 2)}","['živalske vrste', 'Pregleda ante mortem']"
"['Na', 'začetku', '20.', 'stoletja', ',', 'leta', '1906', ',', 'je', 'bil', 'sprejet', 'zakon', 'o', 'nazzoru', 'mesa', ',', 'katerega', 'osrednji', 'poudarki', 'so', 'bili', 'obvezen', 'pregled', 'vseh', 'živali', 'ante', 'mortem', ',', 'pregled', 'vseh', 'trupov', 'post', 'mortem', 'ter', 'higienski', 'standardi', 'za', 'klavnice', 'in', 'mesnopredelovalne', 'objekte', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'I-Term', 'O']","{('Term', 30, 30), ('Term', 39, 40), ('Term', 37, 37), ('Term', 24, 24)}","['trupov', 'mesnopredelovalne objekte', 'klavnice', 'živali']"
"['Trupe', 'živali', 'so', 'začeli', 'označevati', 'z', 'žigi', ',', 'tiste', ',', 'ki', 'niso', 'prestali', 'pregleda', 'post', 'mortem', ',', 'pa', 'so', 'pod', 'nadzorom', 'državnega', 'inšpektorja', 'uničili', '.']","['B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 13, 15), ('Term', 0, 1)}","['pregleda post mortem', 'Trupe živali']"
"['Za', 'prekrške', 'so', 'bili', 'kršitelji', 'kaznovani', 'denarno', 'ali', 'celo', 'z', 'zaporom', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Ta', 'kratek', 'zgodovinski', 'pregled', 'jasno', 'kaže', ',', 'da', 'so', 'ljudje', 'že', 'v', 'preteklosti', 'sumili', ',', 'da', 'nekatero', 'meso', 'ni', 'primerno', 'za', 'uživanje', ',', 'čeprav', 'ga', 'pogosto', 'niso', 'izločali', 'po', 'pravilnem', 'ključu', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Z', 'leti', 'se', 'je', 'tako', 'vse', 'bolj', 'razvijalo', 'znanje', 'o', 'živalskih', 'boleznih', ',', 'ki', 'mu', 'je', 'sledil', 'tudi', 'napredek', 'na', 'področju', 'higiene', 'živil', 'oziroma', 'varne', 'hrane', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'B-Term', 'I-Term', 'O']","{('Term', 24, 25), ('Term', 21, 22)}","['varne hrane', 'higiene živil']"
"['Danes', 'je', 'v', 'Evropski', 'uniji', 'veljavna', 'zakonodaja', ',', 'ki', 'ureja', 'področje', 'veterinarsko-sanitarnega', 'reda', 'in', 'je', 'predpisana', 'v', 'uredbah', 'ter', 'direktivah', ',', 'na', 'nacionalni', 'ravni', 'pa', 'tudi', 'v', 'zakonih', 'in', 'pravilnikih', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O']","{('Term', 19, 19), ('Term', 17, 17), ('Term', 27, 27), ('Term', 29, 29), ('Term', 11, 12)}","['direktivah', 'uredbah', 'zakonih', 'pravilnikih', 'veterinarsko-sanitarnega reda']"
"['Vsi', 'ti', 'predpisi', 'so', 'v', 'pomoč', 'pri', 'obvladovanju', 'tveganja', '.']","['O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O']","{('Term', 2, 2), ('Term', 7, 8)}","['predpisi', 'obvladovanju tveganja']"
"['Seveda', 'pa', 'vse', 'ni', 'zapisano', 'v', 'zakonodaji', ',', 'zato', 'sta', 'veterina', 'kot', 'stroka', 'ter', 'posledično', 'veterinar', ',', 'ki', 'se', 'mora', 'v', 'posameznih', 'primerih', 'glede', 'na', 'svoje', 'znanje', 'odločiti', 'po', 'strokovni', 'vesti', ',', 'še', 'vedno', 'zelo', 'pomembna', 'dejavnika', 'pri', 'oceni', 'zdravstvene', 'ustreznosti', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 10, 10), ('Term', 6, 6), ('Term', 15, 15)}","['veterina', 'zakonodaji', 'veterinar']"
"['1.1', 'NAMEN', 'VETERINARSKO-SANITARNEGA', 'PREGLEDA', 'KLAVNIH', 'ŽIVALI', 'IN', 'MESA']","['O', 'O', 'B-Term', 'I-Term', 'B-Term', 'I-Term', 'O', 'B-Term']","{('Term', 2, 3), ('Term', 7, 7), ('Term', 4, 5)}","['VETERINARSKO-SANITARNEGA PREGLEDA', 'MESA', 'KLAVNIH ŽIVALI']"
"['Naloga', 'veterinarske', 'stroke', 'je', 'pregled', 'klavnih', 'živali', 'in', 'mesa', 'ter', 'nadzor', 'nad', 'izpolnjevanjem', 'načel', 'dobre', 'prakse', 'in', 'sistema', 'HACCP', '(', 'ang.', 'hazard', 'analysis', 'of', 'critical', 'control', 'points', '–', 'analiza', 'tveganja', 'in', 'določanje', 'kritičnih', 'nadzornih', 'točk', ')', 'v', 'času', 'njihove', 'proizvodnje', 'in', 'prometa', 'z', 'živalmi', '.']","['O', 'B-Term', 'I-Term', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'IN-Term', 'I-Term', 'I-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 18, 18), ('Term', 5, 6), ('Term', 1, 2), ('Term', 28, 34)}","['HACCP', 'klavnih živali', 'veterinarske stroke', 'analiza tveganja in določanje kritičnih nadzornih točk']"
"['Klavne', 'živali', ',', 'med', 'katere', 'prištevamo', 'parkljarje', ',', 'kopitarje', ',', 'perutnino', ',', 'lagomorfe', 'in', 'farmsko', 'gojeno', 'divjad', ',', 'so', 'izvor', 'največjega', 'dela', 'živil', 'živalskega', 'izvora', ',', 'hkrati', 'pa', 'kot', 'potencialni', 'nosilci', 'škodljivih', 'agensov', '(', 'mikroorganizmov', 'in', 'kemijskih', 'kontaminentov', ')', 'pomenijo', 'potencialno', 'nevarnost', 'za', 'zdravje', 'ljudi', '.']","['B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'B-Term', 'O', 'B-Term', 'O', 'B-Term', 'I-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'B-Term', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 10, 10), ('Term', 34, 34), ('Term', 6, 6), ('Term', 14, 16), ('Term', 22, 24), ('Term', 8, 8), ('Term', 31, 32), ('Term', 0, 1), ('Term', 36, 37), ('Term', 12, 12)}","['perutnino', 'mikroorganizmov', 'parkljarje', 'farmsko gojeno divjad', 'živil živalskega izvora', 'kopitarje', 'škodljivih agensov', 'Klavne živali', 'kemijskih kontaminentov', 'lagomorfe']"
"['Namen', 'veterinarsko-sanitarnega', 'pregleda', 'je', 'predvsem', 'zaščita', 'zdravja', 'ljudi', ',', 'preprečevanje', 'širjenja', 'kužnih', 'bolezni', 'ter', 'zaščita', 'gospodarskih', 'interesov', 'potrošnika', ',', 's', 'čimer', 'se', 'zagotavlja', 'visoka', 'raven', 'varovanja', 'zdravja', 'ljudi', '.']","['O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 11, 12), ('Term', 1, 2)}","['kužnih bolezni', 'veterinarsko-sanitarnega pregleda']"
"['Veterinarsko-sanitarni', 'red', 'je', 'v', 'Evropi', 'reguliran', 'z', 'zakonodajo', 'Evropske', 'unije', ',', 'ki', 'jo', 'mora', 'Republika', 'Slovenija', 'kot', 'polnopravna', 'članica', 'upoštevati', '.']","['B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 0, 1)}",['Veterinarsko-sanitarni red']
"['Najpomembnejše', 'uredbe', ',', 'ki', 'regulirajo', 'veterinarsko-sanitarni', 'red', ',', 'so', ':']","['O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O']","{('Term', 1, 1), ('Term', 5, 6)}","['uredbe', 'veterinarsko-sanitarni red']"
"['•', 'Uredba', 'ES', 'št.', '852/2004', ',', 'ki', 'predpisuje', 'splošna', 'pravila', 'o', 'higieni', 'živil', 'za', 'nosilce', 'živilske', 'dejavnosti', ';']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'B-Term', 'I-Term', 'I-Term', 'O']","{('Term', 14, 16), ('Term', 11, 12), ('Term', 1, 1)}","['nosilce živilske dejavnosti', 'higieni živil', 'Uredba']"
"['•', 'Uredba', 'ES', 'št.', '853/2004', ',', 'ki', 'predpisuje', 'posebna', 'higienska', 'pravila', 'za', 'živila', 'živalskega', 'izvora', ';']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O']","{('Term', 12, 14), ('Term', 1, 1)}","['živila živalskega izvora', 'Uredba']"
"['•', 'Uredba', 'ES', 'št.', '854/2004', ',', 'ki', 'predpisuje', 'posebne', 'predpise', 'za', 'organizacijo', 'uradnega', 'nadzora', 'proizvodov', 'živalskega', 'izvora', ',', 'namenjenih', 'za', 'prehrano', 'ljudi', ';']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'I-Term', 'B-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O']","{('Term', 14, 16), ('Term', 9, 9), ('Term', 1, 1), ('Term', 12, 13), ('Term', 20, 21)}","['proizvodov živalskega izvora', 'predpise', 'Uredba', 'uradnega nadzora', 'prehrano ljudi']"
"['•', 'Uredba', 'ES', 'št.', '882/2004', 'o', 'izvajanju', 'uradnega', 'nadzora', ',', 'da', 'se', 'zagotovi', 'preverjanje', 'skladnosti', 'z', 'zakonodajo', 'o', 'krmi', 'in', 'živilih', 'ter', 's', 'pravili', 'o', 'zdravstvenem', 'varstvu', 'živali', 'in', 'zaščiti', 'živali', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'IN-Term', 'O', 'B-Term', 'IN-Term', 'O']","{('Term', 18, 18), ('Term', 7, 8), ('Term', 16, 16), ('Term', 1, 1), ('Term', 29, 30), ('Term', 25, 27), ('Term', 20, 20)}","['krmi', 'uradnega nadzora', 'zakonodajo', 'Uredba', 'zaščiti živali', 'zdravstvenem varstvu živali', 'živilih']"
"['1.2', 'NOSILCI', 'ŽIVILSKE', 'DEJAVNOSTI']","['O', 'B-Term', 'I-Term', 'I-Term']","{('Term', 1, 3)}",['NOSILCI ŽIVILSKE DEJAVNOSTI']
"['Nosilci', 'živilske', 'dejavnosti', 'so', 'pravne', 'ali', 'fizične', 'osebe', ',', 'ki', 'so', 'neposredno', 'vključene', 'v', 'živilsko', 'verigo', 'in', 'so', 'dolžne', 'vzpostaviti', 'sistem', ',', 's', 'katerim', 'stalno', 'zagotavljajo', 'varnost', 'živil', 'znotraj', 'svoje', 'dejavnosti', '.']","['B-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O']","{('Term', 6, 7), ('Term', 0, 2), ('Term', 26, 27)}","['fizične osebe', 'Nosilci živilske dejavnosti', 'varnost živil']"
