words,labels,entities,term_list
"['Zamenjava', 'na', 'mestih', 'A', 'ali', 'B', 'v', 'perovskitni', 'strukturi', 'izboljša', 'sposobnost', 'sintranja', 'lantanovega', 'kromita', ',', 'tako', 'da', 'dodani', 'elementi', 'upočasnijo', 'odparevanje', 'kromovega', 'oksida', 'oziroma', 's', 'kromitom', 'tvorijo', 'tekočo', 'fazo1', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'B-Term', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'B-Term', 'IN-Term', 'O', 'O', 'B-Term', 'O', 'B-Term', 'I-Term', 'O']","{('Term', 7, 8), ('Term', 11, 11), ('Term', 25, 25), ('Term', 21, 22), ('Term', 12, 13), ('Term', 27, 28), ('Term', 20, 20)}","['perovskitni strukturi', 'sintranja', 'kromitom', 'kromovega oksida', 'lantanovega kromita', 'tekočo fazo1', 'odparevanje']"
"['Dodani', 'elementi', 'povečajo', 'električno', 'prevodnost', 'kromita', ',', 'ki', 'se', 'rabi', 'za', 'odvajanje', 'v', 'celici', 'nastalih', 'elektronov', '.']","['O', 'O', 'O', 'B-Term', 'I-Term', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O']","{('Term', 3, 4), ('Term', 5, 5), ('Term', 15, 15), ('Term', 13, 13)}","['električno prevodnost', 'kromita', 'elektronov', 'celici']"
"['Kljub', 'prednostim', 'lantanovega', 'kromita', 'pred', 'drugimi', 'materiali', 'pa', 'je', 'izdelava', 'plinskotesnega', 'vmesnika', 'med', 'posameznimi', 'enotami', 'gorivne', 'celice', 'težavna', '.']","['O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O']","{('Term', 2, 3), ('Term', 10, 11), ('Term', 15, 16)}","['lantanovega kromita', 'plinskotesnega vmesnika', 'gorivne celice']"
"['Nekatere', 'težave', 'pri', 'izdelavi', 'vmesnika', 'je', 'mogoče', 'odpraviti', 'z', 'uporabo', 'zelo', 'drobnih', 'aktivnih', 'prahov', '(', 'pod', '1', 'µm', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 12, 13)}",['aktivnih prahov']
"['Dobre', 'rezultate', 'pri', 'sintranju', 'dosegajo', 'predvsem', 'neaglomerirani', 'prahovi', 'ali', 'pa', 'tisti', 'iz', 't.', 'i.', 'krhkih', 'aglomeratov', ',', 'ki', 'jih', 'je', 'mogoče', 'z', 'lahkoto', 'zdrobiti', '.']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 6, 7), ('Term', 3, 3), ('Term', 14, 15)}","['neaglomerirani prahovi', 'sintranju', 'krhkih aglomeratov']"
"['Kakšna', 'bo', 'narava', 'prahov', ',', 'pa', 'je', 'odvisno', 'od', 'vrste', 'in', 'poteka', 'sinteze', '.']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 3, 3), ('Term', 12, 12)}","['prahov', 'sinteze']"
"['Če', 'so', 'v', 'surovcu', 'trdi', 'in', 'gosti', 'aglomerati', ',', 'nastanejo', 'pri', 'sintranju', 'velike', 'medaglomeratne', 'pore', '.']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'IN-Term', 'O']","{('Term', 11, 11), ('Term', 3, 3), ('Term', 7, 7), ('Term', 13, 14)}","['sintranju', 'surovcu', 'aglomerati', 'medaglomeratne pore']"
"['Keramične', 'prahove', 'je', 'mogoče', 'pripraviti', 'na', 'različne', 'načine', '.']","['B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 0, 1)}",['Keramične prahove']
"['Najpogosteje', 'se', 'uporablja', 'kalcinacijska', 'metoda', ',', 'uveljavljajo', 'pa', 'se', 'tudi', 'drugi', 'kemijski', 'načini', 'priprave', ',', 'npr.', 'sol-gel', 'sinteza', ',', 'metoda', 'trdnih', 'raztopin', 'prekurzorjev', ',', 'koprecipitacija', 'in', 'druge', 'metode', '.']","['O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'B-Term', 'I-Term', 'IN-Term', 'I-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O']","{('Term', 19, 22), ('Term', 3, 4), ('Term', 24, 24), ('Term', 16, 17)}","['metoda trdnih raztopin prekurzorjev', 'kalcinacijska metoda', 'koprecipitacija', 'sol-gel sinteza']"
"['Vsaka', 'od', 'izbranih', 'sinteznih', 'poti', 'daje', 'produkte', 's', 'karakteristično', 'homogenostjo', ',', 'morfologijo', ',', 'stopnjo', 'aglomeriranosti', '.']","['O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O']","{('Term', 6, 6), ('Term', 11, 11), ('Term', 9, 9), ('Term', 14, 14), ('Term', 3, 4)}","['produkte', 'morfologijo', 'homogenostjo', 'aglomeriranosti', 'sinteznih poti']"
"['Med', 'obetavne', 'metode', 'spada', 'tudi', 'zgorevalna', 'sinteza', ',', 'saj', 'poleg', 'manjše', 'energijske', 'porabe', 'in', 'krajših', 'časov', 'sinteze', 'omogoča', 'pripravo', 't.', 'i.', 'krhkih', 'aglomeratov', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O']","{('Term', 21, 22), ('Term', 16, 16), ('Term', 5, 6)}","['krhkih aglomeratov', 'sinteze', 'zgorevalna sinteza']"
"['Nastanek', 'trdih', 'aglomeratov', 'preprečujejo', 'velike', 'množine', 'plinov', ',', 'ki', 'se', 'sproščajo', 'pri', 'zgorevalni', 'sintezi', 'v', 'sistemih', 'nitratreducent', '.']","['O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'B-Term', 'O']","{('Term', 16, 16), ('Term', 1, 2), ('Term', 12, 13)}","['nitratreducent', 'trdih aglomeratov', 'zgorevalni sintezi']"
"['Na', 'lastnosti', 'končnih', 'produktov', 'po', 'zgorevalni', 'sintezi', 'vplivata', 'predvsem', 'redukcijsko', '/', 'oksidacijsko', 'razmerje', 'ter', 'oblika', 'zgorevalne', 'zmesi', 'pred', 'sintezo', '.']","['O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'B-Term', 'O']","{('Term', 18, 18), ('Term', 3, 3), ('Term', 15, 16), ('Term', 5, 6), ('Term', 11, 12)}","['sintezo', 'produktov', 'zgorevalne zmesi', 'zgorevalni sintezi', 'oksidacijsko razmerje']"
"['Izbira', 'teh', 'parametrov', 'določa', 'temperaturo', 'sinteze', ',', 'čas', 'pri', 'njej', ',', 'stopnjo', 'pretvorbe', ',', 'nastanek', 'faz', ',', 'morfologijo', 'nastalih', 'delcev', 'ter', 'naravo', 'aglomeratov', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 22, 22), ('Term', 17, 17), ('Term', 5, 5), ('Term', 15, 15)}","['aglomeratov', 'morfologijo', 'sinteze', 'faz']"
"['V', 'prispevku', 'smo', 'opisali', 'vpliv', 'oblike', 'reakcijske', 'zmesi', 'pred', 'zgorevalno', 'sintezo', 'iz', 'citratno-nitratnega', 'gela', 'na', 'njen', 'potek', 'in', 'nekatere', 'lastnosti', 'lantanovega', 'kromita', ',', 'dopiranega', 's', 'stroncijem', '(', 'LSC', ')', ',', 'za', 'različna', 'citratnonitratna', 'razmerja', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'B-Term', 'IN-Term', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 6, 7), ('Term', 25, 25), ('Term', 27, 27), ('Term', 20, 21), ('Term', 9, 10), ('Term', 12, 13)}","['reakcijske zmesi', 'stroncijem', 'LSC', 'lantanovega kromita', 'zgorevalno sintezo', 'citratno-nitratnega gela']"
"['Izbrani', 'postopek', 'je', 'izveden', 'iz', 'metode', 'citratnih', 'prekurzorjev', 'in', 'ga', 'je', 'prvi', 'uporabil', 'S.', 'Roy', 'za', 'pripravo', 'superprevodnika', '.']","['O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 17, 17), ('Term', 5, 7)}","['superprevodnika', 'metode citratnih prekurzorjev']"
"['2', 'EKSPERIMENTALNO', 'DELO']","['O', 'O', 'O']",set(),[]
"['Slika', '1', ':', 'Oblika', 'vzorca', 'pred', 'sintezo']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term']","{('Term', 6, 6), ('Term', 4, 4)}","['sintezo', 'vzorca']"
"['Vzorce', 'lantanovega', 'kromita', ',', 'dopirane', 's', 'stroncijem', 'z', 'nominalno', 'sestavo', 'La0', '.', '7', 'Sr0', '.', '3', 'CrO3', '(', 'LSC', ')', ',', 'smo', 'pripravili', 'z', 'zgorevalno', 'sintezo', 'citratno-nitratnih', 'gelov', '.']","['O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'B-Term', 'I-Term', 'O']","{('Term', 6, 6), ('Term', 24, 25), ('Term', 8, 9), ('Term', 1, 2), ('Term', 26, 27)}","['stroncijem', 'zgorevalno sintezo', 'nominalno sestavo', 'lantanovega kromita', 'citratno-nitratnih gelov']"
"['Reakcijske', 'zmesi', 'smo', 'pripravili', 'tako', ',', 'da', 'smo', 'kovinske', 'nitrate', 'v', 'ustreznem', 'molskem', 'razmerju', 'raztopili', 'v', 'minimalni', 'količini', 'vode', 'ter', 'v', 'hladnem', 'dodali', '2,9-molarno', 'raztopino', 'citronske', 'kisline', '.']","['B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'B-Term', 'IN-Term', 'O']","{('Term', 23, 24), ('Term', 25, 26), ('Term', 8, 9), ('Term', 0, 1), ('Term', 12, 13)}","['2,9-molarno raztopino', 'citronske kisline', 'kovinske nitrate', 'Reakcijske zmesi', 'molskem razmerju']"
"['Molsko', 'razmerje', 'med', 'citronsko', 'kislino', 'in', 'nitratnimi', 'ioni', '(', 'c', '/', 'n', ')', 'je', 'bilo', '0,28', ',', '0,23', 'in', '0,18.']","['B-Term', 'I-Term', 'O', 'B-Term', 'IN-Term', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 3, 4), ('Term', 0, 1), ('Term', 6, 7)}","['citronsko kislino', 'Molsko razmerje', 'nitratnimi ioni']"
"['Podrobnejši', 'opis', 'postopka', 'je', 'podan', 'drugje9', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Pred', 'vžigom', 'smo', 'citratno', 'nitratne', 'gele', 'oblikovali', 'na', 'dva', 'načina', '.']","['O', 'B-Term', 'O', 'B-Term', 'I-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 3, 5), ('Term', 1, 1)}","['citratno nitratne gele', 'vžigom']"
"['V', 'prvem', 'primeru', 'smo', 'gela', 'stisnili', 'v', 'tableto', '(', '17', 'MPa', ')', ',', 'v', 'drugem', 'pa', 'smo', 'ga', 'narahlo', 'zdrobili', 'ter', 'pripravili', 'približno', '5', 'mm', 'debelo', 'nasutje', '.']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 26, 26), ('Term', 7, 7), ('Term', 4, 4)}","['nasutje', 'tableto', 'gela']"
"['Gele', 'smo', 'enakomerno', 'segrevali', 'na', 'korundni', 'podlagi', ',', 'dokler', 'ni', 'potekla', 'zgorevalna', 'sinteza', '.']","['B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O']","{('Term', 11, 12), ('Term', 0, 0), ('Term', 5, 6)}","['zgorevalna sinteza', 'Gele', 'korundni podlagi']"
"['TG', '/', 'DTA', '-', 'analize', 'vzorcev', 'po', 'sintezi', 'smo', 'izvedli', 's', 'termoanalizatorjem', 'tipa', 'NETZSCH', 'STA', '904', 'C', ',', 'rentgenske', 'praškovne', 'spektre', 'pa', 'smo', 'posneli', 'z', 'rentgenskim', 'praškovnim', 'difraktometrom', 'Philips', 'PW-1710', '(', '30', 'mA', ',', '40', 'kV', 'in', 'CuKα-radiacija', ')', '.']","['B-Term', 'I-Term', 'I-Term', 'I-Term', 'IN-Term', 'IN-Term', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 11, 11), ('Term', 7, 7), ('Term', 18, 20), ('Term', 37, 37), ('Term', 0, 5), ('Term', 25, 27)}","['termoanalizatorjem', 'sintezi', 'rentgenske praškovne spektre', 'CuKα-radiacija', 'TG / DTA - analize vzorcev', 'rentgenskim praškovnim difraktometrom']"
"['Vzorce', 'smo', 'po', 'zgorevalni', 'sintezi', 'stisnili', 'pri', 'tlaku', '300', 'MPa', 'ter', 'jih', 'analizirali', 'z', 'vrstičnim', 'elektronskim', 'mikroskopom', 'Jeol', 'T300', '.']","['B-Term', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'O', 'O']","{('Term', 14, 16), ('Term', 3, 4), ('Term', 7, 7), ('Term', 0, 0)}","['vrstičnim elektronskim mikroskopom', 'zgorevalni sintezi', 'tlaku', 'Vzorce']"
"['Specifične', 'površine', 'smo', 'določali', 'po', 'metodi', 'BET', 'na', 'aparaturi', 'Perkin', 'Elmer', 'Sorptmeter', '212', 'D.']","['B-Term', 'I-Term', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 5, 6), ('Term', 0, 1)}","['metodi BET', 'Specifične površine']"
"['3', 'REZULTATI', 'IN', 'DISKUSIJA']","['O', 'O', 'O', 'O']",set(),[]
"['Materiale', 'na', 'osnovi', 'lantanovega', 'kromita', ',', 'dopiranega', 's', 'stroncijem', 'z', 'nominalno', 'sestavo', 'La0', ',', '7', 'Sr0', ',', '3', 'CrO3', '(', 'LSC', ')', ',', 'smo', 'pripravili', 'z', 'zgorevalno', 'sintezo', 'citratno-nitratnih', 'gelov', '.']","['O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'B-Term', 'I-Term', 'O']","{('Term', 3, 4), ('Term', 28, 29), ('Term', 26, 27), ('Term', 10, 11), ('Term', 8, 8)}","['lantanovega kromita', 'citratno-nitratnih gelov', 'zgorevalno sintezo', 'nominalno sestavo', 'stroncijem']"
"['Slika', '1', 'prikazuje', 'oba', 'načina', 'priprave', ':', 'v', 'nasutju', 'in', 'v', 'tableti', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O']","{('Term', 11, 11), ('Term', 8, 8)}","['tableti', 'nasutju']"
"['Molska', 'razmerja', 'med', 'citronsko', 'kislino', 'in', 'nitratom', '(', 'c', '/', 'n', ')', '0,18', ',', '0,23', 'in', '0,28', 'smo', 'izbrali', ',', 'upoštevajoč', 'možnost', ',', 'da', 'se', 'oksidacijsko', 'stanje', 'produktov', 'zgorevalne', 'reakcije', 'lahko', 'spreminja', '.']","['B-Term', 'I-Term', 'O', 'B-Term', 'IN-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'B-Term', 'B-Term', 'IN-Term', 'O', 'O', 'O']","{('Term', 6, 6), ('Term', 27, 27), ('Term', 25, 26), ('Term', 0, 1), ('Term', 28, 29), ('Term', 3, 4)}","['nitratom', 'produktov', 'oksidacijsko stanje', 'Molska razmerja', 'zgorevalne reakcije', 'citronsko kislino']"
"['Tako', 'reakcijsko', 'shemo', 'je', 'predložil', 'Zhang', 's', 'sodelavcem10', 'za', 'primer', ',', 'ko', 'ni', 'mogoče', 'določiti', 'točne', 'sestave', 'in', 'deleža', 'posameznih', 'faz', '.']","['O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 1, 2)}",['reakcijsko shemo']
"['Tako', 'lahko', 'npr.', 'oksidacijsko', 'stanje', 'dušika', 'v', 'produktu', 'variira', 'od', '0', 'do', '4', '+', '.']","['O', 'O', 'O', 'B-Term', 'I-Term', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 3, 4), ('Term', 5, 5), ('Term', 7, 7)}","['oksidacijsko stanje', 'dušika', 'produktu']"
"['Zmesi', 'z', 'razmerjem', 'c', '/', 'n', '0,18', 'in', '0,23', 'spadata', 'v', 'stehiometrijsko', 'področje', 'in', 'gorita', 'pri', 'višji', 'temperaturi', 'in', 'hitreje', ',', 'medtem', ',', 'ko', 'zmes', 'z', 'razmerjem', '0,28', 'vsebuje', 'presežek', 'reducenta', 'ter', 'gori', 'pri', 'nižji', 'temperaturi', 'in', 'počasneje', 'od', 'stehiometrijskih', 'zmesi', '.']","['B-Term', 'O', 'B-Term', 'I-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O']","{('Term', 39, 40), ('Term', 2, 5), ('Term', 30, 30), ('Term', 11, 12), ('Term', 0, 0), ('Term', 24, 24)}","['stehiometrijskih zmesi', 'razmerjem c / n', 'reducenta', 'stehiometrijsko področje', 'Zmesi', 'zmes']"
"['To', 'so', 'potrdila', 'tudi', 'optična', 'opazovanja', 'sintez', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 6, 6)}",['sintez']
"['Slika', '2', ':', 'Časi', 'trajanja', 'sintez', 'in', 'specifične', 'površine', 'vzorcev', 'v', 'odvisnosti', 'od', 'razmerja', 'c', '/', 'n', 'za', 'različne', 'oblike', 'reakcijske', 'zmesi']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'B-Term', 'IN-Term']","{('Term', 13, 16), ('Term', 7, 9), ('Term', 5, 5), ('Term', 20, 21)}","['razmerja c / n', 'specifične površine vzorcev', 'sintez', 'reakcijske zmesi']"
"['Slika', '3', ':', 'TG', '/', 'DTA', 'vzorcev', 'po', 'sintezi']","['O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'IN-Term', 'O', 'B-Term']","{('Term', 3, 6), ('Term', 8, 8)}","['TG / DTA vzorcev', 'sintezi']"
