words,labels,entities,term_list
"['Ali', 'je', 'smiselno', 'slovar', 'zasnovati', 'za', 'točno', 'definiranega', 'naslovnika', 'ali', 'je', 'ustrezneje', 'slovar', 'predvideti', 'za', 'heterogeno', 'skupino', 'naslovnikov', '?']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 3, 3), ('Term', 8, 8)}","['slovar', 'naslovnika']"
"['Na', 'vprašanje', 'smo', 'poskušali', 'odgovoriti', 'z', 'raziskavo', ',', 'katere', 'izhodišče', 'je', 'bila', 'predpostavka', ',', 'da', 'obstaja', 'bistvena', 'razlika', 'v', 'dojemanju', 'terminologije', 'med', 'strokovnjaki', 'in', 'nestrokovnjaki', '(', 'z', 'nestrokovnjaki', 'označujemo', 'vse', 'druge', 'skupine', 'uporabnikov', 'terminologije', ',', 'ki', 'ne', 'poznajo', 'pojmovnega', 'sistema', 'konkretnega', 'strokovnega', 'področja', ',', 'seveda', 'pa', 'so', 'strokovnjaki', 'na', 'svojem', 'področju', ',', 'npr.', 'prevajalci', ',', 'dokumentalisti', ',', 'terminologi', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O']","{('Term', 38, 39), ('Term', 22, 22), ('Term', 27, 27), ('Term', 47, 47), ('Term', 53, 53), ('Term', 55, 55), ('Term', 57, 57), ('Term', 32, 33), ('Term', 41, 42), ('Term', 20, 20), ('Term', 24, 24)}","['pojmovnega sistema', 'strokovnjaki', 'nestrokovnjaki', 'strokovnjaki', 'prevajalci', 'dokumentalisti', 'terminologi', 'uporabnikov terminologije', 'strokovnega področja', 'terminologije', 'nestrokovnjaki']"
"['Raziskava', 'je', 'vključevala', 'dve', 'skupini', 'strokovnjakov', ',', 'in', 'sicer', 's', 'področja', 'avtomatike', 'in', 'tiflopedagogike', ',', 'na', 'drugi', 'strani', 'pa', 'skupino', 'terminologov', ',', 'ki', 'so', 'ena', 'od', 'skupin', 'uporabnikov', 'terminologije', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O']","{('Term', 11, 11), ('Term', 5, 5), ('Term', 13, 13), ('Term', 27, 28), ('Term', 20, 20)}","['avtomatike', 'strokovnjakov', 'tiflopedagogike', 'uporabnikov terminologije', 'terminologov']"
"['V', 'članku', 'bomo', 'najprej', 'opredelili', 'različne', 'skupine', 'uporabnikov', 'terminologije', ',', 'nato', 'pa', 'se', 'bomo', 'posvetili', 'naslovnikom', 'terminoloških', 'slovarjev', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'O']","{('Term', 15, 17), ('Term', 7, 8)}","['naslovnikom terminoloških slovarjev', 'uporabnikov terminologije']"
"['V', 'središču', 'našega', 'zanimanja', 'bo', 'strokovnjak', 'kot', 'naslovnik', 'terminološkega', 'slovarja', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'BN-Term', 'IN-Term', 'IN-Term', 'O']","{('Term', 7, 9), ('Term', 5, 5)}","['naslovnik terminološkega slovarja', 'strokovnjak']"
"['Glede', 'na', 'to', ',', 'da', 'pri', 'svojem', 'delu', 'izhaja', 'iz', 'pojmovnega', 'sveta', 'svoje', 'stroke', ',', 'je', 'njegovo', 'dojemanje', 'terminologije', 'drugačno', 'od', 'dojemanja', 'terminologije', 'nestrokovnjaka', ',', 'ki', 'termine', 'prepoznava', 'le', 'na', 'izrazni', 'ravni', ',', 'vsebine', ',', 'ki', 'jo', 'ti', 'termini', 'označujejo', ',', 'pa', 'ne', '(', 'pre', ')', 'pozna', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 26, 26), ('Term', 18, 18), ('Term', 22, 22), ('Term', 23, 23), ('Term', 10, 11)}","['termine', 'terminologije', 'terminologije', 'nestrokovnjaka', 'pojmovnega sveta']"
"['Š.', 'Vintar', '(', '2008', ':', '46', ',', '47', ')', 'natančneje', 'opredeli', 'štiri', 'skupine', 'uporabnikov', 'terminologije', ',', 'to', 'so', 'strokovnjaki', ',', 'dokumentalisti', ',', 'prevajalci', 'in', 'terminologi', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'B-Term', 'O', 'B-Term', 'O']","{('Term', 18, 18), ('Term', 22, 22), ('Term', 13, 14), ('Term', 20, 20), ('Term', 24, 24)}","['strokovnjaki', 'prevajalci', 'uporabnikov terminologije', 'dokumentalisti', 'terminologi']"
"['Pri', 'tem', 'je', 'treba', 'omeniti', ',', 'da', 'te', 'skupine', 'terminologijo', 'uporabljajo', 'na', 'različen', 'način', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 9, 9)}",['terminologijo']
"['Primarna', 'skupina', 'uporabnikov', 'terminologije', 'so', 'gotovo', 'strokovnjaki', ',', 'ki', 'terminologijo', 'uporabljajo', 'za', 'sporočanje', 'strokovnih', 'vsebin', '.']","['O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 6, 6), ('Term', 2, 3), ('Term', 9, 9)}","['strokovnjaki', 'uporabnikov terminologije', 'terminologijo']"
"['Prav', 'tako', 'se', 's', 'terminologijo', 'pogosto', 'srečujejo', 'prevajalci', 'strokovnih', 'besedil', '.']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'B-Term', 'IN-Term', 'O']","{('Term', 7, 7), ('Term', 4, 4), ('Term', 8, 9)}","['prevajalci', 'terminologijo', 'strokovnih besedil']"
"['Terminologi', 'se', 's', 'terminologijo', 'ukvarjajo', 'posredno', 'pri', 'izdelavi', 'terminoloških', 'virov', '.']","['B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O']","{('Term', 3, 3), ('Term', 0, 0), ('Term', 8, 9)}","['terminologijo', 'Terminologi', 'terminoloških virov']"
"['Četrta', 'skupina', 'uporabnikov', 'terminologije', 'pa', 'so', 'dokumentalisti', ',', 'ki', 'pri', 'svojem', 'delu', '(', 'npr.', 'v', 'knjižnicah', 'ali', 'arhivih', ')', 'označujejo', 'dokumente', 's', 'ključnimi', 'besedami', 'ali', 'klasifikatorji', '.']","['O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'B-Term', 'O']","{('Term', 6, 6), ('Term', 2, 3), ('Term', 25, 25), ('Term', 22, 23)}","['dokumentalisti', 'uporabnikov terminologije', 'klasifikatorji', 'ključnimi besedami']"
"['Ta', 'skupina', 'uporabnikov', 'se', 'od', 'ostalih', 'loči', 'po', 'tem', ',', 'da', 'posamezne', 'termine', 'uporabi', 'kot', 'označevalce', ',', 'ki', 'omogočajo', 'iskanje', 'po', 'zbirkah', 'dokumentov', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 15, 15), ('Term', 12, 12)}","['označevalce', 'termine']"
"['Tem', 'štirim', 'skupinam', 'lahko', 'dodamo', 'še', 'zelo', 'heterogeno', 'skupino', 'uporabnikov', 'jezika', ',', 'ki', 'se', 's', 'posameznimi', 'termini', 'srečajo', 'naključno', ',', 'npr.', 'novinarji', 'pri', 'pisanju', 'člankov', ',', 'ki', 'se', 'navezujejo', 'na', 'strokovno', 'tematiko', ',', 'posamezniki', ',', 'ki', 'bi', 'radi', 'izvedeli', ',', 'kaj', 'pomeni', 'kakšen', 'specializiran', 'termin', ',', 'ki', 'ga', 'ne', 'najdejo', 'v', 'splošnih', 'jezikovnih', 'priročnikih', ',', 'literati', ',', 'ki', 'v', 'okviru', 'literarnega', 'dela', 'pišejo', 'tudi', 'o', 'strokovnih', 'vsebinah', ',', 'itd.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 44, 44), ('Term', 16, 16)}","['termin', 'termini']"
"['To', 'je', 'skupina', 'uporabnikov', ',', 'ki', 'jo', 'zelo', 'težko', 'opredelimo', ',', 'zaradi', 'česar', 'je', 'težko', 'predvideti', 'njihove', 'potrebe', '.']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 3, 3)}",['uporabnikov']
"['Glede', 'na', 'to', ',', 'da', 'dokumentalisti', 'niso', 'neposredni', 'uporabniki', 'terminologije', ',', 'da', 'se', 'terminologi', 'z', 'njo', 'ukvarjajo', 'z', 'jeziko', '(', 'slo', ')', 'vnega', 'vidika', ',', 'skupino', 'potencialnih', 'uporabnikov', 'terminologije', 'pa', 'je', 'težko', 'zamejiti', ',', 'si', 'bomo', 'na', 'tem', 'mestu', 'podrobneje', 'ogledali', 'dve', 'skupini', 'uporabnikov', 'terminologije', ',', 'in', 'sicer', 'strokovnjake', 'in', 'prevajalce', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O']","{('Term', 50, 50), ('Term', 43, 44), ('Term', 13, 13), ('Term', 5, 5), ('Term', 8, 9), ('Term', 27, 28), ('Term', 48, 48)}","['prevajalce', 'uporabnikov terminologije', 'terminologi', 'dokumentalisti', 'uporabniki terminologije', 'uporabnikov terminologije', 'strokovnjake']"
"['Kot', 'že', 'omenjeno', ',', 'strokovnjaki', 'terminologijo', 'uporabljajo', 'za', 'učinkovito', 'strokovno', 'komunikacijo', ',', 'pri', 'čemer', 'morda', 'niso', 'tako', 'pozorni', 'na', 'jezikovni', 'vidik', 'terminologije', ',', 'ker', 'je', 'zanje', 'bistvena', 'strokovna', 'vsebina', ',', 'torej', 'pojmi', ',', 'ki', 'jih', 'termini', 'označujejo', '.']","['O', 'O', 'O', 'O', 'B-Term', 'B-Term', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O']","{('Term', 21, 21), ('Term', 5, 5), ('Term', 31, 31), ('Term', 35, 35), ('Term', 9, 10), ('Term', 4, 4)}","['terminologije', 'terminologijo', 'pojmi', 'termini', 'strokovno komunikacijo', 'strokovnjaki']"
"['Pri', 'tem', 'je', 'pomembno', ',', 'da', 'so', 'termini', 'gospodarni', ',', 'nedvoumni', 'in', 'ustaljeni', ',', 'saj', 'to', 'zagotavlja', 'nemoteno', 'strokovno', 'komunikacijo', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O']","{('Term', 18, 19), ('Term', 7, 7)}","['strokovno komunikacijo', 'termini']"
"['Za', 'razliko', 'od', 'strokovnjakov', 'prevajalci', 'pri', 'rabi', 'terminologije', 'ne', 'izhajajo', 'iz', 'pojmovnega', 'vidika', ',', 'ampak', 'iz', 'jezikovnega', 'oz.', 'besedilnega', ',', 'saj', 'prenašajo', 'v', 'drug', 'jezik', 'celotna', 'besedila', ',', 'ki', 'so', 'sestavljena', 'iz', 'specializiranih', 'in', 'nespecializiranih', 'leksikalnih', 'enot', '.']","['O', 'O', 'O', 'B-Term', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O']","{('Term', 35, 36), ('Term', 3, 3), ('Term', 7, 7), ('Term', 4, 4)}","['leksikalnih enot', 'strokovnjakov', 'terminologije', 'prevajalci']"
"['V', 'idealnem', 'primeru', 'bi', 'strokovna', 'besedila', 'prevajal', 'strokovnjak', 's', 'prevajalskim', 'znanjem', 'oz.', 'prevajalec', 's', 'poglobljenim', 'strokovnim', 'znanjem', ',', 'žal', 'pa', 'to', 'pogosto', 'ni', 'mogoče', ',', 'zlasti', 'pri', 'jezikih', 'z', 'manjšim', 'številom', 'govorcev', ',', 'kot', 'je', 'slovenščina', '.']","['O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 7, 7), ('Term', 31, 31), ('Term', 12, 12), ('Term', 4, 5)}","['strokovnjak', 'govorcev', 'prevajalec', 'strokovna besedila']"
"['Očitno', 'je', 'torej', ',', 'da', 'so', 'potrebe', 'prevajalcev', 'drugačne', 'od', 'potreb', 'strokovnjakov', '(', 'in', 'seveda', 'tudi', 'od', 'potreb', 'drugih', 'potencialnih', 'skupin', 'uporabnikov', 'terminologije', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O']","{('Term', 11, 11), ('Term', 7, 7), ('Term', 21, 22)}","['strokovnjakov', 'prevajalcev', 'uporabnikov terminologije']"
"['Š.', 'Vintar', 'ugotavlja', ',', 'da', 'upoštevanje', 'potreb', 'različnih', 'skupin', 'uporabnikov', 'terminologije', 'pomeni', ',', 'da', '»', 'vsak', 'posamezni', 'glosarski', 'projekt', 'vnaprej', 'definira', 'ciljne', 'skupine', 'uporabnikov', 'ter', 'v', 'skladu', 's', 'tem', 'zasnuje', 'tudi', 'terminografsko', 'metodologijo', '.', '«', '(', 'Vintar', '2008', ':', '49', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 31, 32), ('Term', 23, 23), ('Term', 9, 10)}","['terminografsko metodologijo', 'uporabnikov', 'uporabnikov terminologije']"
"['S', 'tem', 'se', 'strinjamo', 'in', 'na', 'osnovi', 'tega', 'menimo', ',', 'da', 'ima', 'slovar', ',', 'zasnovan', 'in', 'izpeljan', 'z', 'mislijo', 'na', 'konkretno', 'skupino', 'uporabnikov', 'kot', 'naslovnikov', 'slovarja', ',', 'manjšo', 'uporabno', 'vrednost', 'za', 'skupino', 'uporabnikov', ',', 'ki', 'ji', 'slovar', 'ni', 'bil', 'primarno', 'namenjen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 36, 36), ('Term', 32, 32), ('Term', 12, 12), ('Term', 24, 25)}","['slovar', 'uporabnikov', 'slovar', 'naslovnikov slovarja']"
"['To', 'seveda', 'pomeni', ',', 'da', 'so', 'slovarji', ',', 'namenjeni', 'primarno', 'npr.', 'prevajalcem', ',', 'za', 'strokovnjake', 'manj', 'uporabni', 'kot', 'slovarji', ',', 'namenjeni', 'primarno', 'strokovnjakom', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 18, 18), ('Term', 6, 6), ('Term', 22, 22), ('Term', 11, 11), ('Term', 14, 14)}","['slovarji', 'slovarji', 'strokovnjakom', 'prevajalcem', 'strokovnjake']"
"['Seveda', 'velja', 'tudi', 'obratno', '.']","['O', 'O', 'O', 'O', 'O']",set(),[]
"['Upoštevanje', 'ciljne', 'skupine', 'uporabnikov', 'terminološkega', 'priročnika', 'je', 'torej', 'bistveno', 'za', 'vsako', 'resno', 'terminološko', 'delo', '.']","['O', 'O', 'O', 'B-Term', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 3, 3), ('Term', 4, 5)}","['uporabnikov', 'terminološkega priročnika']"
"['Terminološki', 'slovarji', 'lahko', 'torej', 'nagovarjajo', 'različne', 'skupine', 'uporabnikov', ',', 'ki', 'imajo', 'različne', 'potrebe', '.']","['B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 7, 7), ('Term', 0, 1)}","['uporabnikov', 'Terminološki slovarji']"
"['Vprašanje', 'je', ',', 'ali', 'lahko', 'posamezen', 'terminološki', 'slovar', 'zadosti', 'pričakovanjem', 'in', 'potrebam', 'vseh', 'uporabnikov', 'terminologije', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O']","{('Term', 6, 7), ('Term', 13, 14)}","['terminološki slovar', 'uporabnikov terminologije']"
"['Da', 'je', 'to', 'mogoče', ',', 'menita', 'npr.', 'N.', 'Logar', 'in', 'Š.', 'Vintar', ':', '»', 'Naloga', 'terminografa', 'je', 'zadovoljiti', 'čim', 'več', 'poizvedb', 'različnih', 'uporabnikov', 'slovarja', ',', 'to', 'pa', 'pomeni', ',', 'da', 'je', 'treba', 'termine', 'vključiti', 'tako', ',', 'da', 'bosta', 'celovito', 'terminološko', 'informacijo', 'dobila', 'dokumentalist', 'in', 'prevajalec', ',', 'pa', 'tudi', 'vsi', 'drugi', '«', '(', 'Logar', 'in', 'Vintar', '2008', ':', '13', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 42, 42), ('Term', 22, 23), ('Term', 15, 15), ('Term', 32, 32), ('Term', 44, 44)}","['dokumentalist', 'uporabnikov slovarja', 'terminografa', 'termine', 'prevajalec']"
